"id","question_id","domain","like_num","created_date","scrap_date","content"
68348883,68287975,"stackoverflow.com",1,"2021-10-07 00:15:34+03","2024-05-17 04:51:23.522207+03","I found the answer to this you can call AWS Dynamodb List streams with the table name link to doc API streams ListStream List Stream method gives ARNs and then we can configure those ARNs in serverless config Since I wanted this to happen every time on serverless deploy I wrote a plugin that does that I am now able to fetch and attach ARN Other properties are attached using existing serverless parameters In case you do not want to implement your own script here is an npm extension I made for my project link to plugin serverlessdynamodbstreamarnplugin"
68328323,68324195,"stackoverflow.com",0,"2021-07-10 16:48:41+03","2024-05-17 04:51:24.272202+03","are you sure the lambda parser unable to parse the image if it really is not able then i would check the logs maybe you need more memory or a bigger timeout you can find how to do it here httpswww serverless comframeworkdocsprovidersawsguidefunctions if you just cannot upload it from the lambda to the s3 bucket i would guess that you need to add IAM policies to give the lambda an authorization to upload an image to the s3 httpswww serverless comframeworkdocsprovidersawsguideiam "
68347567,68344335,"stackoverflow.com",0,"2021-07-12 15:42:32+03","2024-05-17 04:51:25.356926+03","Worked after reducing the imported libraries and adding layers to the the function"
68346984,68346022,"stackoverflow.com",1,"2021-07-12 14:56:45+03","2024-05-17 04:51:26.430251+03","You have a typo in your Schedule value You used corn instead of cron "
68380959,68373955,"stackoverflow.com",0,"2021-07-14 18:28:46+03","2024-05-17 04:51:28.372869+03","The error message indicates that you requested POST devv1authn however the only routes in your app are POST v1authn Remove dev from your request and it should work "
68386217,68384015,"stackoverflow.com",1,"2021-07-15 02:41:39+03","2024-05-17 04:51:29.433103+03","There is no one best directory structure In general what I would recommend is Beyond that you can read more of my thoughts on serverless at team scale and on setting up your project so you can develop against the cloud"
68418242,68418116,"stackoverflow.com",1,"2021-07-17 10:20:19+03","2024-05-17 04:51:30.536885+03","So when I change something in the git repository I want all the frontends to rebuild Yes This is called CICD Can I handle this on one server Yes You might want to use Containerization to deploy similar to multiple virtual server in a single server One of the containerization is Docker are there any other services like serverless services to manage multiple applications After you understand Docker or Containerization you might want to orchestrate multiple containers then you can use a tool such as Kubernetes if you want serverless this article might help you CMIIW "
75538937,65991929,"stackoverflow.com",0,"2023-02-23 00:50:09+02","2024-05-17 04:52:50.268367+03","If you are using Chromium you can load the font with chromium font url as these fonts are available in the header and footer This avoids the complexity of installing the font in the Lambda architecture Example"
68433667,68424460,"stackoverflow.com",1,"2021-07-19 01:58:40+03","2024-05-17 04:51:31.548138+03","I am confused with your explanation of your existing system sorry but the general approach would be one of the following Using Cognito Your backend can use Cognito to authenticate the user and then use AssumeRoleWithWebIdentity to return a set of credentials The users client can then use those credentials to directly access AWS services based on the the assigned permissions For example they might be permitted to access their own subdirectory in an Amazon S3 bucket or read from a specific DynamoDB table This can be done by sending requests directly to AWS rather than going via the backend Using presigned URLs If your goal is purely to grant access to private objects in Amazon S3 then instead of using Cognito your backend can generate Amazon S3 presigned URLs that provide timelimited access to private objects Whenever the backend is generating a page that contains a reference to a private object eg via img src tags it can do the following The benefit of this approach is that the app can determine finegrained access to individual objects rather than simply using buckets and prefixes to define access This can be very useful in situations where data is shared between users eg a photosharing app where users can share photos with other users on a perobject basis Do not mix In looking through your code samples it appears that your Cognito roles are granting access to specific parts of an S3 bucket The clients can then use their Cognitorelated credentials to directly access that part of the bucket There is no need to generate presigned URLs "
68429538,68428955,"stackoverflow.com",2,"2021-07-18 16:25:34+03","2024-05-17 04:51:32.997877+03","You can use copywebpackplugin to copy the views folder to the destination directory In your webpack configuration file webpack config js And also update serverless yml file to include views directory to your lambda function"
